datetime,log_type,item,amount,change_detail,balance_before,balance_after,inventory_after,item_stock_after
2025-01-06 14:51:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 94, ""50"": 98, ""10"": 99, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-06 16:03:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 97, ""100"": 91, ""50"": 97, ""10"": 97, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-06 18:41:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 97, ""100"": 91, ""50"": 97, ""10"": 97, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-06 19:43:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 105, ""500"": 96, ""100"": 88, ""50"": 96, ""10"": 94, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-06 21:16:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 106, ""500"": 95, ""100"": 85, ""50"": 95, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-06 22:26:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 107, ""500"": 94, ""100"": 82, ""50"": 94, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-07 01:34:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 108, ""500"": 93, ""100"": 78, ""50"": 94, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-07 03:47:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 109, ""500"": 92, ""100"": 75, ""50"": 94, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-07 06:25:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 110, ""500"": 91, ""100"": 72, ""50"": 93, ""10"": 88, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 2, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-07 08:55:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 111, ""500"": 90, ""100"": 68, ""50"": 93, ""10"": 88, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 2, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-07 11:19:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 112, ""500"": 89, ""100"": 65, ""50"": 92, ""10"": 86, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 2, ""Coffee"": 3, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-07 12:58:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 112, ""500"": 89, ""100"": 66, ""50"": 92, ""10"": 86, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 2, ""Coffee"": 3, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-07 14:30:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 112, ""500"": 89, ""100"": 67, ""50"": 92, ""10"": 86, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 2, ""Coffee"": 3, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-07 16:11:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 113, ""500"": 88, ""100"": 64, ""50"": 91, ""10"": 84, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 2, ""Coffee"": 2, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-07 19:31:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 114, ""500"": 87, ""100"": 61, ""50"": 91, ""10"": 82, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 2, ""Coffee"": 2, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 4}"
2025-01-07 21:56:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 115, ""500"": 86, ""100"": 58, ""50"": 90, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 1, ""Coffee"": 2, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 4}"
2025-01-08 01:06:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-08 03:07:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 97, ""50"": 99, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-08 05:33:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 94, ""50"": 99, ""10"": 96, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 4, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-08 07:24:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 97, ""100"": 91, ""50"": 98, ""10"": 93, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 4, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-08 10:31:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 96, ""100"": 88, ""50"": 98, ""10"": 93, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 4, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-08 11:24:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 105, ""500"": 95, ""100"": 85, ""50"": 97, ""10"": 93, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 3, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-08 12:48:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 106, ""500"": 94, ""100"": 82, ""50"": 96, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 3, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-08 14:29:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 107, ""500"": 93, ""100"": 79, ""50"": 96, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 3, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 3}"
2025-01-08 17:04:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 108, ""500"": 92, ""100"": 76, ""50"": 95, ""10"": 89, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 4, ""Coffee"": 3, ""Cider"": 5, ""Cola"": 3, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 3}"
2025-01-08 18:28:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-08 20:28:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 97, ""50"": 99, ""10"": 98, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-08 20:59:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 93, ""50"": 99, ""10"": 98, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-09 00:04:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 97, ""100"": 90, ""50"": 98, ""10"": 98, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-09 02:20:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 96, ""100"": 87, ""50"": 98, ""10"": 98, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-09 03:20:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 105, ""500"": 95, ""100"": 84, ""50"": 97, ""10"": 95, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-09 03:37:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 106, ""500"": 94, ""100"": 80, ""50"": 97, ""10"": 95, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-09 06:00:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 107, ""500"": 93, ""100"": 76, ""50"": 97, ""10"": 95, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 4, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-09 07:23:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 108, ""500"": 92, ""100"": 73, ""50"": 96, ""10"": 92, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-09 08:20:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 109, ""500"": 91, ""100"": 70, ""50"": 95, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-09 08:49:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 109, ""500"": 91, ""100"": 71, ""50"": 95, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-09 12:04:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 110, ""500"": 90, ""100"": 68, ""50"": 94, ""10"": 91, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 3, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-09 15:11:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 111, ""500"": 89, ""100"": 65, ""50"": 94, ""10"": 87, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 3, ""Orange"": 4, ""Cocoa"": 5, ""Monster"": 4}"
2025-01-09 15:36:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 112, ""500"": 88, ""100"": 62, ""50"": 94, ""10"": 85, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 3, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 4}"
2025-01-09 17:34:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 113, ""500"": 87, ""100"": 59, ""50"": 94, ""10"": 85, ""5"": 100, ""1"": 100}","{""Water"": 2, ""Tea"": 3, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 3, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 3}"
2025-01-09 20:27:00,refill_all,-,0,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 100, ""500"": 100, ""100"": 100, ""50"": 100, ""10"": 100, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 5, ""Monster"": 5}"
2025-01-09 21:24:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 101, ""500"": 99, ""100"": 97, ""50"": 100, ""10"": 98, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 5, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-09 23:54:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 102, ""500"": 98, ""100"": 94, ""50"": 99, ""10"": 96, ""5"": 100, ""1"": 100}","{""Water"": 5, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-10 00:43:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 97, ""100"": 90, ""50"": 99, ""10"": 96, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-10 02:12:00,deposit,-,500,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 103, ""500"": 98, ""100"": 90, ""50"": 99, ""10"": 96, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 5, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-10 03:28:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 97, ""100"": 87, ""50"": 98, ""10"": 95, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-10 04:39:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 104, ""500"": 97, ""100"": 88, ""50"": 98, ""10"": 95, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 5, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-10 07:32:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 105, ""500"": 96, ""100"": 85, ""50"": 97, ""10"": 95, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 4, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-10 08:31:00,purchase,Cider,-140,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 106, ""500"": 95, ""100"": 82, ""50"": 96, ""10"": 94, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 4, ""Cider"": 3, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-10 09:34:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 107, ""500"": 94, ""100"": 79, ""50"": 95, ""10"": 92, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 3, ""Cider"": 3, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-10 10:52:00,deposit,-,1000,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 108, ""500"": 94, ""100"": 79, ""50"": 95, ""10"": 92, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 3, ""Cider"": 3, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-10 11:10:00,purchase,Coffee,-130,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 109, ""500"": 93, ""100"": 76, ""50"": 94, ""10"": 90, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-10 14:08:00,deposit,-,500,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 109, ""500"": 94, ""100"": 76, ""50"": 94, ""10"": 90, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 4, ""Orange"": 5, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-10 15:02:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 110, ""500"": 93, ""100"": 73, ""50"": 94, ""10"": 86, ""5"": 100, ""1"": 100}","{""Water"": 4, ""Tea"": 5, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 4, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-10 17:22:00,purchase,Water,-100,"{""500"": 1, ""100"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 111, ""500"": 92, ""100"": 69, ""50"": 94, ""10"": 86, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 5, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 4, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-10 17:58:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 111, ""500"": 92, ""100"": 70, ""50"": 94, ""10"": 86, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 5, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 4, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-10 18:27:00,purchase,Tea,-120,"{""500"": 1, ""100"": 3, ""50"": 1, ""10"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 112, ""500"": 91, ""100"": 67, ""50"": 93, ""10"": 83, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 4, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-10 20:47:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 113, ""500"": 90, ""100"": 64, ""50"": 92, ""10"": 83, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 3, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 5}"
2025-01-11 00:05:00,purchase,Monster,-200,"{""500"": 1, ""100"": 3}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 114, ""500"": 89, ""100"": 61, ""50"": 92, ""10"": 83, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 3, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 4}"
2025-01-11 01:47:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 115, ""500"": 88, ""100"": 58, ""50"": 91, ""10"": 83, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 2, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 4}"
2025-01-11 03:12:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 116, ""500"": 87, ""100"": 55, ""50"": 90, ""10"": 83, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 1, ""Orange"": 4, ""Cocoa"": 4, ""Monster"": 4}"
2025-01-11 05:02:00,purchase,Orange,-160,"{""500"": 1, ""100"": 3, ""10"": 4}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 117, ""500"": 86, ""100"": 52, ""50"": 90, ""10"": 79, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 1, ""Orange"": 3, ""Cocoa"": 4, ""Monster"": 4}"
2025-01-11 07:51:00,purchase,Cocoa,-180,"{""500"": 1, ""100"": 3, ""10"": 2}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 118, ""500"": 85, ""100"": 49, ""50"": 90, ""10"": 77, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 1, ""Orange"": 3, ""Cocoa"": 3, ""Monster"": 4}"
2025-01-11 09:34:00,deposit,-,500,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 118, ""500"": 86, ""100"": 49, ""50"": 90, ""10"": 77, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 1, ""Orange"": 3, ""Cocoa"": 3, ""Monster"": 4}"
2025-01-11 12:35:00,deposit,-,100,{},0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 118, ""500"": 86, ""100"": 50, ""50"": 90, ""10"": 77, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 1, ""Orange"": 3, ""Cocoa"": 3, ""Monster"": 4}"
2025-01-11 15:19:00,purchase,Cola,-150,"{""500"": 1, ""100"": 3, ""50"": 1}",0,0,"{""10000"": 100, ""5000"": 100, ""1000"": 119, ""500"": 85, ""100"": 47, ""50"": 89, ""10"": 77, ""5"": 100, ""1"": 100}","{""Water"": 3, ""Tea"": 4, ""Coffee"": 2, ""Cider"": 3, ""Cola"": 0, ""Orange"": 3, ""Cocoa"": 3, ""Monster"": 4}"
